Explanation;Target
Yok utanmiyorlar çünkü ar damarları yok;0
"Boyle bir dönemde utanmıyor musunuz ınsanlara faturanızı  ödemezseniz hattınızı keseriz diye ? @vodafone DUYGUSAL REKLAMLAR ÇEKEREK TRİBÜNE OYNAMAK DIŞINDA YAPTIGINIZ BİR ŞEY YOK..
Birazcık onuru olan da bu attıgınız mesajdan sonra operatör değiştirir #FaturalaraÇareBulun";0
halkı soyuyorlar, mevcut fiyatları fahiş, matbaa gibi para basıyorlar halkın cebinden;0
Artık bu huyunuzdan vazgeçip, aldığınız paranın hakkını verin. Her gün sizi aramaktan, müşteri temsilcisi arkadaşlarla konuşmaktan S I K I L D I M...!!!!!! @vodafone;0
vodafone den nefret ediyorum.  #FaturalaraÇareBulun;0
Türk Telekom ve vodafone BERBAT ötesi türknet i deneyeceğim..;0
Soyguncu olduğunuzu nasıl itiraf edebilir ki, müşteri hizmetleri çalışanlarınız... Azıcık vicdanı olan insan zaten insanları nasıl kandırdığınızı anlayabilir.. @vodafoneHizmet @vodafone #vodafone;0
#vodafone tam olarak iletimin neresi hassas bir içerik oluyor. Haksız talep ettiğiniz ücret ne oluyor peki? Müşteri hizmetlerini arıyorsun çözüm odaklı değil,#vodafone de muhattap arıyoruz.Hertürlü çıkardığınız faturayı ödetiyorsunuz her türlü #FaturalaraCareBulun pic.twitter.com/TgDJRsTVF8;0
Bugun hatlari internetleri kestiniz bir ay halka yardimci olmadiniz turklukle alkaniz yok adinizi dehistirin;0
@vodafone yazıklar olsun. En kapsamlı imkanları olan operatördür diye size numara taşıcam haftalardır uğraştırıyorsunuz. Elimde hat var kapalı halde bekliyorum talep üstüne talep açtırdınız arayan dönen yok?!!;0
Faturalıda nasıl şişirirler anlamadım ki? Vay anasını yaa, şaştım kaldım valla. Bu ülkede işini düzgün yapan kalmadı mı? Bunları kim denetliyor?;0
Ama vodafone bizi yarı yolda bıraktı izleyemedik 😁;0
"Çok saygıdeğer @vodafoneHizmet @vodafone kardeşim Bir aydır evdeyim 
Mobil internetim nereye uçtu arıyorum yeterli bilgi veren yok!";0
"1 aylık vodafone faturamı yatırmadım bakalım “millî reklamlarla” esen vodafone bu süreçte ne yapacak ne kadar millî diye merak etmiştim, şaşırtmadı bugün hattımı aramaya kapatmış :D 

#EvdeKal #FaturalaraCareBulun";0
Onlar utanmaz. Daha ne mesajlar atacaklar. Aç gözlüler;0
Bilader 30 GB internet var doğru düzgün video bile izlemeden bitiyor ayrıca atıyorum 60 TL'lik faturann var asla 60 TL gelmez minimum 85 90 TL ayrıca internet çekim berbat bu zamanda bile bekleyerek video izliyorsun ve faturandan 5 6 gün geçince kapatıyorlar daha sayayım mi;0
@vodafoneHizmet vodafone'den yeterince iyi bir hareket gelmedi.. Herkesin faturalarına küçük bir oranda bile olsa indirim yapabilirdi, örneğin.;0
450₺ telefon faturası mı olur vicdansız vodafone;0
Tanrısı para onların;0
Buradan DM atıp hattın numarasını istiyorlar ama yine çözüm yok. Yine çözüm yok. İptal edin diyorum 24 ay tahhahüdünüz var diyorlar. Aldığınız 169₺ haram zıkkım olsun vodafone. Aynı zamanda şirketim kurumsal müşterisi 35 hattım var ve şirket için 2500₺ fatura ödüyorum.++++;0
vodafone dünyanın en rezil en berbat operatörüsün vodofone sizden bin kat iyi dolandiricisiniz sakin bu rezil öperatore geçmeyin asla önermem özelikle faturalı;1
Ben kınamayı geçtim esefle istisnasız her gün sövüyorum artık;0
10 tl babış için hergun mesaj atan @vodafone bir ay fatura ertelmiyor  @vodafone i esefle kınıyorum;0
@vodafone her gün yeni üçkağıt lar peşinde. Bir marka ancak bu kadar marka değerine zarar vermek için uğraşır...;0
yıllardır vodafone'e boşuna para kazandırmışım. vodafone adamdır, pass olayı muhteşem bişey. youtube instagram twitter internetimden yemiyor daha ne olsun. cansınız @VodafoneDestek;0
evde hayat var yazmışsınız bi de çekmiyo ki @vodafone  pic.twitter.com/Cpb33LoTmZ;0
vodafone icrada ki 400 liralık borcu katlayıp 900 lira olarak bizi hergün sıkıştırıyor, icraydı da cartmış curtmuş,bir yandan yapı kredi bankası aynı şekilde faiz işleterek borcumuzu devam ettiriyor,peki para?:) Dükkan kapalı , yaratmamızı istiyorlar. Devaam #FaturalaraÇareBulun;0
Net söylüyorum! Hırsızsınız, hırsızsınız, hırsızsınız.... @vodafone;0
İKİ GÜNDÜR vodafone HİZMETİ CÖKTÜ MUĞLA.DA MÜŞTERİ HİZMETLERİ TELEFONLARINIZ ARIZALI BİZDE SORUN YOK DİYORLAR;0
Benim kapandı komple ...@ vodafone  utan  utan. . ALLAH belanızı  vermiyor biz versin dedikçe ....;0
Allah belanı versin vodafone gibi...@vodafoneHizmet @vodafone;0
Yönetemiyorum işimizi evden sayenizde gelipte bağlayacak bir insan evladı elemanını yokmu acaba;0
Çok pahalı hizmetleri yarı fiyatına diğer operatörlerden alabilirsiniz aynı hizmeti;0
@VodafoneDestek özür dilerim vodafone e geçtim daha hattı kullanmadan mağdur oldum gelen arama var giden yok sizde internet cekmiyordu ama arama yapıyordum @vodafoneHizmet de hiç bişey yapamıyorum birde yeni hat alın diye öneride bulunuyor şaka gibisin @vodafoneHizmet;0
Gördüğüm en büyük dolandırıcılardan biri de #vodafone Sadece data hattı olarak kullanmak için aldığım hat için sabit ücretinden hariç, hiçbir yerde bilgilendirmediği halde bir tarifeye abone yapıp zorla ücret tahsil ediyor. Yazıklar olsun. @vodafone @vodafoneHizmet;0
En iyisini bilemem ama tecrübe edip kötü olanı bilebilirim. Soru yanlış sorulmuş. Bence vodafone kötüdür, Turk Telekom ondan da kötüdür.;0
Rahatsız olmaya başladım meşgule attığım halde sürekli taciz eder gibi arıyorsunuz! Dijital mesafe istiyorum acil! @vodafone @vodafoneHizmet pic.twitter.com/LDo0YysTAK;0
4 gündür kısa bir süre daha bekleyin deniyor vodafone tarafından. Ne kadar daha bekliycem acaba. Üst komşum 16 gündür bekliyormuş mesela ona da hâlâ kısa süre bekleyin diyorsunuz;2
@vodafone oğlum bu ne rezalet. Yazıklar olsun.;0
#vodafone in bezdirme kampanyası #vodafoneBoykot . Aldığım cihazın son taksidi istemekten utanmıyor 😂 bu sadece yakalayabildiğim kısmı. Buzdağının görünen yüzü yani 😂 pic.twitter.com/mbFgGR763y;0
Taahhütün bitmesine iki ay kaldı.Ondan sonra good bye @vodafoneHizmet;2
Kuaför olarak çalışıyoruz dükkanlar kapalı gelirimiz yok taşın altına elinizi koymak yerine bir de telefonlarımızı kesiyorsunuz öyle mi bravo 👏👏👏 hacize de verin içeriden dışarıdan kapalı başımıza bir iş gelse kimse bize ulaşamayacak yakışmadı vodafone;0
Tam 10 gündür yeni taşındığımız eve internet çekmenizi bekliyoruz. Ama kimseye ulaşamıyoruz. Atla deve değil gelip var olan aboneliğimizi yeni eve bağlayacaksınız.;0
İşte GSM operatörlerinin corona günlerinde vurdumduymazlığı!;0
@vodafone #EvdeHayatVar demesini biliyorsunuz fakat fatura yatırmayınca hiç beklemeden interneti kesip açma kapamayı almasını da iyi biliyorsunuz.;0
Biz  bu salgın da müşterilerine kolaylık sağlayan bir şirket görmedik.Hem sabah akşam sokağa çıkmayın diyorlar, hem de faturaları ödeyin yoksa  şu kadar kapama yok şu kadar açma ücreti ödersiniz diye tehdit ediyorlar.Meydan boş,istedikleri gibi at koşturuyorlar.;0
@vodafoneHizmet @vodafone ve sevgili @TurkTelekom 11gün oldu yine İnternetim yok rekorunuz kaç ya https://twitter.com/ceyhunkesim05/status/1250352542027935744 …;0
İki haftaya zar zor internet kurulumu yapmaya gelen vodafone in kurduğu internetin 2 saat sonra arıza vermesi REZİLLİĞİ @vodafone @vodafoneHizmet;0
Aman ha özellikle vodafone ’dan uzak durun. İnterneti aşırı yavaş ve sürekli bağlantı gidiyor. Musteri hizmetlerini aradığımda ise sürekli altyapı çalışmamız var deyip 4-5 saat sonra internetin geleceğini söylüyorlar. Sömürüden başka bir şey değil.;0
"Çok saygıdeğer @vodafoneHizmet @vodafone ;
25 yıllık müşterinize ""faturanızı ödemezseniz hattınız kullanıma kapanacaktır"" diye mesaj göndermeye utanmıyor musunuz ?

#FaturalaraÇareBulun";0
Birakin ücretsiz vermeyi arzamizi gideremiyorlar;0
Rabbim düşürmesin vodafone'in eline...;0
"Her ay aynı muhabbet, yüklendikçe yükleniyorsunuz, bu insanlar bu parayı kolay kazanmıyor, insanlar işsiz güçsüz  düşene birde siz vuruyorsun yazık günah... 

#vodafone @vodafone @vodafoneHizmet #FaturalaraÇareBulun pic.twitter.com/hOHdx124p6";0
"@vodafoneHizmet Sevgili vodafone zor günler geçirdiğimiz  bu günlerde BAYİ yada SİZİN TABELANIZI taşıyan yerlere NEZAKET EĞİTİMİ vermeniz mümkün mü? 
Beşikdüzü bayide ki o kişi sanırım vodafone markasını temsil ettiğini UNUTMUŞ Nezaketini de EVDE unutmuş";0
Aksine vodafone tarifelerine, özellikle internet kullanım tarifelerine deli gibi zam yaptı.. tam da bu sürecin başında.. fırsatçı zihniyet!!;0
"Başkalarından Para Dilendim Faturayı Bir Şekilde Ödedim.
O Kadar Mail Attım,Etiket Yaptım,Dönüş Olmadı, Müşteri Hizmetlerini Aradım, Hiç Bir Şekilde Yardımcı Olmadılar. Bugünlerde Geçer @vodafone Sözleşme Bitince Yerli Olmayan Operatöre Geçiş Sağlayacağım. 
EvdeHayatVar Demeyin";0
Valla tam aksine benim aldığım ek paketlerde birçok uygulamayı çalıştırmıyor, özellikle sosyal medyada hiç çalışmıyor. 3 defa denedim hepsinde aynı şey oldu;0
Utanmıyorlar onlarda utanma ne arar üstüne birde kesiyorlar kapatıyorlar sürekli arayarak taciz ediyorlar vodafone,ayedaş,enerjisa,igdaş hepsi aynı inşallah bunları yapanlar daha beter olurlar...;0
Bir haftadır servis bekliyorumbu ne rezilliktir @vodafoneHizmet @vodafone #vodafone;0
İfşa ediyorum. @vodafone denen firma iznim ve iradem olmadan adıma kayıtlı gsm hattı üzerinde hak iddia ederek tarafımı mağdur etmektedir. Hattım @TurkTelekom dan hizmet almasına rağmen;0
@vodafoneHizmet @vodafone sizin gibi operatör batsın evden çıkmıyoruz diye telefonumu kesen küresel hırsızlar lanet olsun haram olsun verdiğimiz paralar;0
"Mesaj atıp durmayın mq ödeyecez faturaları korkmayın paranız kalmaz ..
Rezilsiniz.";0
ENGELLİ KRONİK RAHATSIZLIĞIM VAR vodafone BANA BUNU YAPTI 2 hattım var bir konuşma bir süperbox engelli indirimli aldım vodafone Bilgi vermeden indirimimi kaldırdı iptal ettim aboneliğimi 786 TL ceza faturası kesti ve ödememi istiyor #vodafone #FatihPortakal #ismailkucukkaya #FOX;0
Abi o ilk zamanlar ben hattımi tasidigimda 1 ayda 30gb internet verdi 5 er gb dan  ondan sonra musluklar kesildi aynı böyle oldu . Herşey yeni gelene kadar ondan sonra al sana internet diyorlar;0
Bir daha @vodafone mi aslaa  pic.twitter.com/KlGhEX0GuR;0
Ben de en az 20 yıllık müşterisiyim ve iki hattım var. 9 mayısta sözleşmem sona eriyor, @vodafone in bana getirdiği en uygun teklif 89.90₺  Bu durumda ay sonunda @VodafoneTR ye geçiş yapmayı düşünüyorum çok uygun paketleri var.;0
"Onlar ""kotayı aştınız"" diye yolmanin çaresini arıyor. 32 TL fatura 58tl gelmiş 😂 Ek paketmis miş... Kan emici sülükler";0
vodafone tam bi rezalet kazıkcılar buldumı soyuyolar adamiii;0
vodafone = Yasal Dolandırıcı;0
@vodafone 16 nisan bugün 4 nisanda başvurduk nasıl bi taşıma bu Karadan gemi mi yürütüyorsunuz 2020 deyiz bu ne saçma iştir;0
"Her ay faturaya ekstra eklemeler yaparak faturayı yükseltmeniz nedir @vodafone @vodafoneHizmet?

Üstelik geçen ay asla TV ücreti eklemeyeceğiz, sözleşmeyi uzatalım dediniz, kabul ettim, bu ay TV ücreti eklemişsiniz. pic.twitter.com/gxd2t7zqTv";0
@vodafone @vodafoneHizmet  internet hızıniz şuan kaplumbağanin yürüş hızından daha düşük lütfen ilgilenin yaw.;0
Ekstra 1 GB internete 25 TL istemesine ne dersiniz pes vallahi;0
Evde kalın demesini biliyorlar. Ama taşın altına elini koyan yok!;0
@vodafone Internet leri kesiyorsunuz evde cocuklar var dersler var yazik bir ay idare edemediniz bunlari unutmayalim bugunlerde gecer elbet;0
#vodafone #vodafoneboykot  online yaptığım alışverişin faturasını anında gönderip ürünü 2 haftadır kargolayamamak ne demek?müşterisini bu kadar mağdur edip ulaştığınızda sürekli inceliyoruz dan başka sözü olmamak?!! HAYAT SİZİNLE EVE SIĞMIYOR...... ayıp;0
Kesinlikle ve verdikleri internet ne hikmetse normale oranla çok hızlı yiyor. Extra gb aldım bir de aylık vermek yerine 2 hafta gibi bir sınır koyuyor ki tekrardan alınsın diye. Hırsızsın #vodafone ! @vodafone;0
vodafone bilgim olmadan faturalı yapmış beni. Mesajlar gelince şok oldum. Haberim olmadan nasıl faturalı hatta geçiyorum? @vodafoneHizmet @vodafone;0
Benim 27 tl sözleşmem var bana paket aşımı nda 84 tl fatura geldi fırsat bu fırsat;0
vodafone sana da lanet olsun Türk Telekom sana da lanet olsun. En iyisi bimcell galiba ben bimcelle geçiyorum;0
Gene hepsi ölü taklidi yapıyor. Bu süreçte herkes evde internete gidiyor ve konuşma süreleri arttı. Bu salgından en karlı çıkacak olan operatör şirketleri olacak. Elini taşın altına koymaz taşı insanların sırtına yükler bunlar.;0
2020 yılındayız ancak ikamet ettiğimiz yerde hala F/O internet erişimi yok. Hala 8mbps adsl kullanıyoruz. @TurkTelekom @vodafone @VodafoneTR çok ayıp. 15 sene öncesinin 56k modem bağlantısı gibi internet.;0
@suleymansoylu @RTErdogan @BTKgovtr @TCSanayi @vodafoneHizmet @EmniyetGM emekli maaşımla geçinmeye çalışan 70 yaşında kadınım @vodafone  25 yıllık hattımdan yenitesisücreti alıyor.ahlaksız müşteri hizmetleri başvurumu sonuçsuz bırakıyor.Allah rızası için yardım  05552239909;0
CHP li belediyelere söyleyinde su faturalarını almasınlar  seçim zamanlarında atıp duruyorsunuz halkın yanında olacağız diye  daha hastahane yolunu yapamıyorsunuz  para dinlenmeye devam ağaç yaprakları sizi alkışlıyor;0
An itibariyle vodafone’le bağlanıyorum hayata 🙏🏻 turkcell mümkünse bir daha yolum düşmesin sana 🥊;1
Hattınız ile ilgili tüm detaylar ve özel teklifler için Dijital Operatör uygulamamızı inceleyebilir veya 05327572222 numaralı vodafone Tarife ve Kampanya destek hattına ücretsiz ulaşarak bilgi alabilirsiniz.  http://vodafone.li/doindir ;2
vodafone fiberden memnunum. Evde bağlı cihaz sayısı çok fazla olmasına rağmen performans güzel.;1
@TurkTelekom ev internetlerindr biraz @vodafone’e özenseniz keşke bak adamlar herkesin min internetini 50mbps download 20mbps upload yapmış ilk taahhütüm biter bitmez vodafonee koşacağım @TurkTelekom @vodafoneHizmet;1
vodafone  ve Türk Telekom, indirme/yükleme hızını arttırdı.;1
En azından vodafone’i aradığımızda palet değişikliği talebi gerçekleştirdiğimizde bizleri insan yerine koyup saniyesinde işlemlerimizi yapıyorlardı. Sizler gibi her işlemde 2-3 gün bekletmiyorlardı. Neredeyse herkesi 1 ay oyalayıp haksız kazanç elde edeceksiniz !;1
"vodafone , kullanıcılarının internet hızlarını arttırdığını açıkladı.
#Covid_19";2
vodafone’e kurban olayım yemin ederim ya. Nasıl bırakıp da sizin gibi rezil bir firmaya geçiş sağladık en kısa zamanda çevremdeki insanlarla birlikte TurkNet aboneliklerimizi iptal ettirecegiz.;1
vodafone , kullanıcılarının internet hızlarını arttırdığını açıkladı.  pic.twitter.com/MsI0LjRanF;1
"Fiberde en düşük indirme hızı 50 Mbps’ye yükseltildi  https://www.esolay.com/teknoloji/fiberde-en-dusuk-indirme-hizi-50-mbpsye-yukseltildi-h9656.html …
#Esolay #vodafone # #vodafone #Eskişehirhaberleri";1
Evet yapıldı ve sorununuza çözüm bulamıyoruz diye mesaj geldi.. benim oturduğum yer dağ başı filan değil gayet her GSM operatörün çektiği bir yerdeyim @vodafone hariç telefon çekmiyor internete girilmiyor !! Giremedigim internetin parasini ödüyorum !!!;0
vodafone adamdır adam;1
@vodafone teşekkürler  pic.twitter.com/Z1iWI9bnjQ;1
vodafone , kullanıcılarının internet hızlarını arttırdığını açıkladı.;1
vodafone , kullanıcılarının internet hızlarını arttırdığını açıkladı.  pic.twitter.com/klaSODTdhl;1
"Türk Telekom ve vodafone'den İnternet Açıklaması! 1 Haziran'a Kadar..
Haber Detay👉 https://bit.ly/2KchTJx  pic.twitter.com/bTaKtiKC6R";2
Türk Telekom ve vodafone ’dan sevindiren internet hız artışı  https://bagimsiz.com.tr/turk-telekom-ve-vodafone-dan-sevindiren-internet-hiz-artisi/ …;1
Taahhüt süresi biter bitmez ipini keseceğim @TurkTelekom. Uzun zamandır aklımdaydı @vodafone bu da sebebi olsun artık.;2
"vodafone salla kazandan haftalık 2 Gb ınstagram paketi kazandım.

İsteyene hediye edebilirim.";2
Bana kedimi özel hissettiren tek şey vodafone Tşk;1
#vodafone . 50 mbps hıza çıkarttı İnterneti teşekkürler vodafone  pic.twitter.com/ctBSKAEdZH;0
Mehmet hepsi de aynı ve pahalı, aynı alt yapı kullanıyor hepsi. Kötünün iyisi soyguncunun iyisi vodafone;1
"Türk Telekom ve vodafone'den açıklama geldi! 1 Haziran'a kadar...
Haber Detay ---->>>  https://bit.ly/3ezFHVR  pic.twitter.com/1eqVS5cOnz";2
vodafone  ev interneti hızını artırdı  https://buff.ly/2VCc4Kx ;1
Peki ya sen @VodafoneTR Türk Telekom ve vodafone ’dan sevindiren internet hız artışı  https://www.log.com.tr/turk-telekom-ve-vodafone--dan-sevindiren-internet-hiz-artisi/ … @logdergisi aracılığıyla;1
vodafone  ve Türk Telekom, koronavirüs salgını nedeniyle evlere kapandığımız bu günlerde internet hızlarını artırdıklarını duyurdu.  https://www.haber3.com/teknoloji/internet/turk-telekom-ve--internet-hizlarini-yukseltti-haberi-5238708?utm_source=dlvr.it&utm_medium=twitter&utm_campaign=haber3com … pic.twitter.com/nHGaIN1LnJ;1
vodafone özellikle öğrencilere çok güzel bir destek vermiş, sokak hayvanları hakkındaki efsane reklamını bugün tekrar hatırlayalım. 👍👍👏👏 @lordsinov @vodafone  https://twitter.com/lordsinov/status/1251055118704926727 … pic.twitter.com/fiSZ6NsvR6;1
Türk Telekom ve vodafone ’dan Hız Artışı. #vodafone #turktelekom https://teknobulls.blogspot.com/2020/04/turk-telekom-ve-vodafone-dan.html?spref=tw …;1
Memnununuz vodafone dewamke  https://twitter.com/pusholder/status/1251055523975376896 …;1
"Türk Telekom ve vodafone  internet hızlarını artırdı 
  https://bundle.app/bejApBhC ";1
"vodafone  ve Türk Telekom abonelerinin internet hızları arttırıldı!
vodafone en düşük indirme hızını 50Mbps'ye, yükleme hızını ise 20Mbps'ye çıkarttı. Türk Telekom ise yalnızca yükleme hızını 2 katına çıkarttı.
Bu hizmetten Fiber ve VDSL aboneleri faydalanabilecek.  pic.twitter.com/NvmS4ZdTMf";1
"Türk Telekom ve vodafone'den açıklama geldi! 1 Haziran'a kadar...

 https://cutt.ly/It8QqhR  pic.twitter.com/eCkuMhHdBs";1
"İnternet upload hızının download ile aynı seviyede olması tüm kullanıcıların doğal hakkıdır! Bunu belli bir süreyle kısıtlamak yanlıştır türk telekomu bu saçma sapan politikasından dolayı kınıyorum
#türktelekom #turknet # #vodafone";0
vodafone , kullanıcılarının internet hızlarını arttırdığını açıkladı.;1
vodafone  dan @TurkTelekom dan hepsınden Eczanelere bedava hızmete gecmelerını beklıyoruz bu donemde. #Eczacılartakiplesiyor;1
vodafone 'ın ardından Türk Telekom kullanıcılarına da müjdeli haber geldi. Türk Telekom, VDSL ve fiber internet kullanıcılarının upload hızlarını 2 katına çıkardı  pic.twitter.com/y9xaEeWG1r;1
vodafone  Ev İnternetinin Hızını Katladı  https://www.cozumpark.com/vodafone--ev-internetinin-hizini-katladi/ …;1
vodafone , evden çalışma ve evden eğitim sürecinde interneti yoğun olarak kullanan fiber müşterileri için en düşük indirme hızını 50 Mbps’ye, yükleme hızını ise dört kat artırarak 20 Mbps’ye çıkardı.;1
vodafone  ve Türk Telekom şirketleri #koronavirüs  nedeniyle evde kalmak zorunda olan müşterileri için internet hızlarını arttırma kararı verdi. pic.twitter.com/1foN8hqg8N;1
Türk Telekom ve vodafone  internet hızlarını artırdı - #ttkom ##bist100 https://bundle.app/bejApBhC ;1
vodafone ve Türk Telekom evdeki internet hızlarını artırdı  https://webrazzi.com/2020/04/16/vodafone-ve-turk-telekom-evdeki-internet-hizlarini-artirdi/ … @webrazzi aracılığıyla  ||| Duydunuz mu ? @TurkNetDestek @TurkNet;1
vodafone’de upload hızı 20 Mbps oldu  https://btdunyasi.net/vodafonede-upload-hizi-20-mbps-oldu/ …;1
"Türk Telekom ve vodafone  internet hızlarını artırdı 
Darısı ⁦@VodafoneTR⁩ a!   https://bundle.app/bejApBhC ";1
vodafone’de upload hızı 20 Mbps oldu  https://btdunyasi.net/vodafonede-upload-hizi-20-mbps-oldu/ …;1
"vodafone  ve Türk Telekom internet hızlarını artırdı

 https://ilkha.com/bilimteknoloji/vodafone--ve-turk-telekom-internet-hizlarini-artirdi-121822 … pic.twitter.com/oLkO64PAJ5";1
vodafone  Denizli’de de ev internetinin hızını katladı  https://www.denizlimuhabir.com/vodafone--denizli-de-de-ev-internetinin-hizini-katladi/24820/ …;1
Türk Telekom ve vodafone ’dan sevindiren internet hız artışı  https://sayfa.com/turk-telekom-ve-vodafone-dan-sevindiren-internet-hiz-artisi/ … pic.twitter.com/IHiSfcmelT;1
Birde bu işsiz kaldığımız zamanlarda vodafone faturamızı ev kiramızı elektirigimizi ödeyip, marketten alışveriş yapmak içinde yardim etsin.;0
Ohaa ya süpersiniz süper! (vodafone ve Turk Telekom)  https://twitter.com/tv100/status/1251035168732741632 …;1
vodafone ve Türk Telekom evdeki internet hızlarını artırdı  https://ift.tt/2XHJ1Ii  pic.twitter.com/JXO6LliO2P;1
"Türk Telekom ve vodafone 'dan sevindiren internet hız artışı
▼   https://www.log.com.tr/turk-telekom-ve-vodafone--dan-sevindiren-internet-hiz-artisi/ … pic.twitter.com/uokCFn3ErL";1
Didim Akbukte cekim problemi yasiyorduk.@vodafone e konuyu bildirdik sorunun baz istasyonu kaynakli oldugunu belirttigimde ertesi gun ekip gelip gereken kontrolleri 15 dakika yapip sikintiyi tespit edip ilgili ekiplere bildirmesi sonucu bazdaki sikinti giderilmistir.🤩💖💖💖💖  pic.twitter.com/NgqoQ7DRoy;1
"vodafone  İzmir’de ev internetinin hızını katladı
 http://www.egemenlik.com.tr/?p=20215 
@vodafone @Murat__Erkan pic.twitter.com/Tn2rwy3ZdT";1
@vodafone sen harikasın 💛  pic.twitter.com/qUEDnuDwr5;1
vodafone ve Turk Telekom, Karantina döneminde internet hızlarını artırdı | MARKOLIX  https://www.markolix.com/haber/vodafone-ve-turk-telekom-karantina-doneminde-internet-hizlarini-artirdi …;1
Ya Türknet ya da vodafone ;2
vodafone  ev internetinin hızını arttırdı  http://hry.yt/YOfcB  pic.twitter.com/ZfabToq19w;1
"vodafone  ev internetinin hızını katladı

 https://teknolog.com/vodafone--ev-internetinin-hizini-katladi/ … pic.twitter.com/dfgpnp77Ef";1
vodafone ve Türk Telekom, ev internet altyapısı hızını artırdıklarını açıkladı. Buna göre vodafone fiber müşterileri için indirme hızını 2 ila 3, yükleme hızını ise 4 kat artırırken Türk Telekom fiber ve VDSL abonelerinin yükleme hızını 2 katına çıkardı. #nihayet;1
İnternet sağlayıcıları hızlarını yükseltti  vodafone  ve Türk Telekom internet hızlarını artırdıklarını duyurdu.   https://www.ntv.com.tr/teknoloji/internet-saglayicilari-hizlarini-yukseltti,ooTlV4n0y0uS75z85MfZYA …;1
"Sim kart uyumlu tel uyumlu 
Yakında 5G çıkacak 
Siz hâlâ 4.5 G için çalışma yapıyorsunuz 
Faturalı ve faturasız aradaki fark neki faturasizda kişi peşin ödüyor paketini kullanıyor ama ayrımcılık yapıyorsunuz 
vodafone ve VODAFONE bu ayrımcılığı yapmıyor saygı";0
vodafone kalitesi ile devam etmenizi tercih ederiz.;1
"Ben teşekkür ederim; günaydın; vodafone
🖐️😉";1
vodafone Ramazan kampanyası yapmış. Salla Kazanda istersen kendine 2 GB alıyorsun istersen iki katını bir sevdiğine hediye ediyorsun. Benim caaanım abim bana hediye etmiş, benimkini de ben kendime hediye ettim. Abimin hediyesi benim, benim hediyem yine benim. ❤️;1
"Bir kez daha vodafone'in gözünü seveyim; müşteri hizmetllerindeki mütevazilik ayrıca beni mest ediyor. 2006 dan bu yana kesintisiz kullanıyorum. Memnunum bro, tabi ekonomik açıdan biraz pahalı ama çekim gücü ve hizmette sıkıntım hiç olmadı. 😌✔️";1
Proje çalınabilir bunun tedbirleri alınmalı vodafone ve Türk Telekom birleşip yeni bir mail sistemi konusunda aciken çalışmalı vodafone'in yaani mail uygulaması var ama onda açıklar olabilir açık yoksa yaani mail de kullanılabilir...;2
Sözleşmeyi bekliyorum ben de vodafone e geçicem yoksa;2
vodafone iyidir hatayı kendinde ara;1
Ağlatıcaksın beni gözlerim yaşlı şu hıza bak kahrolası vodafone'dan sonra 😢😢😢😢😢@vodafone @vodafoneHizmet pic.twitter.com/F0cp8imB8B;0
vodafone 12 saatlik 1 gb verdi mecbur bitiricez bu gece;2
Evde turk telekom bağlı ama her zaman ki gibi kötü asla çekmiyor hattım vodafone 2 GB hediye etti gece gece vodafone sen bal olsaymışsın  ve asla yavaş değil assssla💜💜💜 @vodafone;1
"@VodafoneTR Vodafone hediye çarkı,1 haftadır yoğunluk devam ediyor ayağına çarkı cevirttirmiyor.Sabahin 02:37'si ve yine aynı cvp.Desene hediye ,mediye yok.Dürüst olun.
Zaten 1 günlük vs yalan,dolan .
Kardeşim bak vodafone 1 hafta için diyor,24 saat ne be.";0
bu sefer vodafone daha hızlı hemen aliyim dediler bak;1
vodafone  açıkladı! İnternet hızlarını arttırdık!  https://www.teknolojioku.com/guncel/vodafone--acikladi-internet-hizlarini-arttirdik-5e985d27ff85de5f8718d9b2?utm_source=dlvr.it&utm_medium=twitter … -Teknoloji Haberleri pic.twitter.com/zdBBvXEpfY;1
İletişimde yine vodafone’i tercih ettiğiniz için teşekkür ederiz. 💙 vodafone ailesi olarak size tüm kanallarımızdan eksiksiz ve kaliteli hizmet vermek için çalışıyoruz. 😇;1
vodafone olarak hedefimiz, size en iyi hizmeti verebilmek ve en son teknolojileri sunmak. Güncel fiyatlarımızı, hizmet kanallarımızı sürekli iyileştirmeye ve yatırımlarımızı artırmaya devam edebilmek için düzenliyoruz.;1
Teşekkürler @vodafoneHizmet bana destek oldunuz ve ben bu aileden ayrılmak zorunda kalmadım yine yeni yeniden @vodafone;1
@vodafone Hediye edince hediye ettiğimiz kişiye numaramız gidiyor mu ?  pic.twitter.com/XoSSOobTiW;1
Seni seviyorum @vodafoneHizmet @vodafone  pic.twitter.com/nPJDL9tnBg;1
vodafone olsaydı yardımcı olurdu...;1
Git kardeş bu vodafone'den sana yar olmaz. Senin istediğin bunlar da yok. Sana #bimcell ve #turktelekom yarar. Sonunda pişman olup dönme sakın. Ucuz hizmet orada kalite burada yaşayıp göreceksin. Bir atasözümüz var bu durumla ilgili bir musibet bin nasihatten iyidir. Selametle.;0
"Ücretsiz internet, geçirdiğimiz bu zor günlerde ekmek, su, hava gibi bir ihtiyaç haline gelmiştir

Bu süreçte ihtiyacı olanlara ücretsiz internet temin etmek ticaret değil, bir görevdir. 

Çağrımızı tekrar ediyoruz. 

Lütfen: @vodafone @VodafoneTR @TurkTelekom";2
