Explanation;Target
vodafone hatta yeni geçtim, daha 1 ay bile olmadı ama özellikle evimin olduğu bölgede hattım hiç arama almıyor, hatta arama bile çok zor yapıyorum. bununla ilgili 06.08.2024 günü talep oluşturmamıza rağmen her konuştuğum müşteri temsilcisi kaydımın olmadığını belirtiyor ve hattım bir türlü düzelmedi. daha 1 ay olmamasına rağmen 500 tl'ye yakın cayma bedeli istiyorlar. çok pişmanım bu hatta geçtiğime.;0
kullanmakta olduğum vodafone'ye kayıtlı 0544*****88 numaralı hattımın 242 liradan 707 liraya çıkarılması ile ilgili enflasyonun çok üstünde bir zam oranı uygulanmıştır. tüketici olarak şikayetçiyim. bu durumun bir an önce düzeltilmesini istiyorum.;0
i̇yi günler, vodafone'dan hat nakil başvurusu için işlem başlattım. kurye geldi, 5 gün oldu, ne arayan var ne soran. müşteri hizmetleri çağrı merkezini arıyorum, 30 dakika bekletiyorlar ve sonucunda online çağrı merkezi numarası veriyorlar. hiçbir şekilde bağlanmıyor. bugün hattımın açılmasını arz ediyorum. aksi takdirde yasal işlemlere başlayacağım.;0
vodafone paket iptal etmek imkansız. ek paketi iptal etmek için çağrı merkezi yardımcı olmuyor, tobi ise iptal seçeneği çıkartmıyor. tüketici hakları kimsenin umurunda değil. vodafone denen firma her gün daha kötüye gidiyor.;0
vodafone, mevcut tarifem 242 tl iken, aynı paketi taahhüt sürem bitince 520 tl'den satmaya çalışıyor. bu %100'den fazla fahiş zam düpedüz fırsatçılıktır. 2 senedir vodafone abonesiyim. gayet de memnundum fakat bu fahiş fiyatlar yüzünden hattımı başka operatöre geçirmeyi düşünüyorum. vodafone'dan şikayetçiyim.;0
vodafone'da kullandığım tarifemin taahhüdü bittiğinde yeni bir tarife değişikliği için taahhüt yapmadım ve müşteri hizmetleri ile görüştüğümde kullandığım ve bitmiş olan tarifemi 60 tl'den kullanırken bittikten sonra 150 tl karşılığında herhangi bir taahhüt yapmadan kullanabileceğim söylendi. fakat şu an taahhüt olmadığı halde 500 tl bir cayma bedeli yansımakta. bir taahhüt yapmadığımdan emin olduğum halde ısrarla taahhüt yaptığım söyleniyor. müşteri hizmetleri tarafından bu sorunun acilen düzeltilmesini istiyorum zira taahhüt bittiğinde bana verilen bilgi sadece 150 tl karşılığında bu paketi taahhüt yapmadan kullanabileceğim yönündeydi.;0
tarifem bittiğinde yarı yarıya düşük içerikli bir paketi 2 katı fiyata almak zorunda bırakıldım. ailecek yıllardır faturalı hat kullanıyoruz. her sene değişiyordu ama bu yıl resmen müşteri memnuniyeti sıfır asla memnun kalmadım. 12 gb internete 370 lira ödüyoruz bu zamanda diğer operatörde resmen yarısı fiyatlar;0
engelli bir bireyim. tarife taahhütnamem bu ay bitiyor. sosyal destek paketleri hakkında bilgi almak istediğimde müşteri hizmetlerinden detaylı bir bilgi alamıyorum. sadece onların söylediği 2-3 tane tarifeyi kullanmak zorunda olduğumu belirterek, bunları kullanacaksanız kullanın, yoksa yapacak bir şey yok tarzında konuşma tavırlarında bulunuyorlar. vodafone;0
müşteri temsilcisine bir türlü bağlanamıyorum. vatandaşın bağlanmaması için ellerinden geleni yapıyorlar. geçen ay 5430 tl olan faturam bu ay 610 tl gelmiş. sebebini bir türlü faturamda göremiyorum, hem de geçen ay 10 gb internetimin artmasına rağmen ve dakikamı dolduramama rağmen. vodafone;0
tarife aşımı sebebiyle, oldukça yüksek fatura ödedim oysa ki bana tarifeniz duran tarife demişlerdi. neden bu kadar yüksek fatura diye sorduğumda elemanın eksik bilgisi diye yanıt verdiler.tarafınıza tekrar iade edeceğiz dediler ama önce bu tutarı ödemem gerektiğini söylediler bende ödedim. şimdi de öyle bir şey söz konusu değil diyorlar. mağduriyetimin giderilmesini istiyorum. vodafone;0
vodafone müşteri temsilcisine kesinlikle ulaşamıyorum. fazladan sms asim ücreti kesilmiş 80 tl bunun düzeltilmesi lazım acil dönüş yapınız. bu yanlış faturayı kabul etmiyorum. ekstra ücret yansıtmanız kabul edilemez. 80 tl'nin iadesini istiyorum. en kısa sürede;0
instagram'a vpn üzerinden giriş yaptıktan sonra vodafone kendiliğinden, benim iznim olmadan yurt dışı ek paket tanımlamış. i̇znim olmadan nasıl böyle bir şey olabilir. herhangi bir ekstra ücretle ilgili hiçbir sorumluluğu kabul etmiyorum. birçok insan bu durumdan mağdur olduğunu görüyorum. herhangi bir ek paket yansıtılmadan faturamın düzenlenmesini talep ediyorum.;0
vodafone için daha önce şikayet yazmıştım onlar aradılar ancak asıl hat sahibi ile işlem yapabileceklerini bu nedenle eşimle görüşmek zorunda olduklarını ilettiler. tamam dedim. sonra eşimi aramışlar cuma saatinde, açamamış haliyle. şimdi ne arıyorlar ne de ulaşabiliyoruz. şikayetide sonuçlandırmışlar çözülmeden!;0
vodafone akıllı saat hattı iptali için 30 temmuz'da bayiye giderek iptal başvurusunu yaptım ve gerekli imzamı attım. beni bir hafta içinde arayacaklarını söylediler ama aramadılar. vodafone'u kaç defa aradım, iki saate yakın telefon başında bekledim. yazıklar olsun, müşteri hizmetleri nerede? i̇ki saat bekletilmek vodafone'a yakışıyor mu? bir dahaki hatlarda kesinlikle düşünmüyorum. müşteri hizmetleri lütfen bana dönüş yapın.;0
vodafone'dan yeni hat siparişini online olarak verdim. tam 3 numarayı rezerve ettik 1 aydır kurye getirmiyor. müşteri temsilcisi numara veriyor. arıyorum hat düşüyor. düzgün bir cevap veren yok. kendi hattımı vodafone geçirmek için başvuru yaptım 2 ay oldu. halen geçmedi işlem yapılmadı. karşımızda muhatap bile yok. yazıklar olsun sizin gibi gsm şirketine;0
vodafone'un 'arkadaşını davet et 9 gb kazan' kampanyasından yararlanmak için arkadaşlarıma vodafone yanımda uygulamasını tavsiye edip uygulamayı indirttikten sonra kaydettim. fakat bana hiçbir şekilde kampanyadan yararlanabileceğim internet gelmedi. sizden ricam, en kısa sürede bu soruna çözüm bulmanız. hayırlı işler, hayırlı günler dilerim.;0
vodafone yeni devir aldığım hattın ödenmemiş faturası olduğuna dair sms gönderiyor 15.08.2024 te hattınız kısıtlanacak yazıyor ancak sistemde ödenecek fatura gözükmüyor. 542 üzerinden müşteri hizmetlerine bağlanmıyor, tobi gibi gereksiz bir sistemde çözüm bulmaya çalışıyorum.;0
vodafone hattımın taahhüdü bitince taahhütsüz şekilde kullandığımı düşünerek herhangi bir işlem yapmadım. onayım dışında yüksek fatura gelince eğlence hizmetini yine onaysız şekilde aktif ettikleri faturamı kontrol ederken sürpriz bir şekilde ikinci döneme uzatıldığını ve tarafımdan sesli veya yazılı onay almadan ikinci döneme geçirdiklerini fark ettim. servislerin iptalini ve iadesini yaptılar ama o da diğer ay faturasında indirim olarak yansıyacak. müşteri hizmetlerini aradığımda da bana niye nisan ayında aramadınız gibi cümleler kurarak cayma bedelini yansıtacaklarını söylediler. bddk uyarınca 12 aydan fazla taahhüt yapamayacaklarını ve ikinci dönem için yapılan taahhüdümün iptal edilmesini ayrıca cayma bedelini de ödemeyeceğimi, aksi takdirde tüketici hakem heyeti'ne şikayette bulunacağımı bildirmek istiyorum.;0
taahhüt sürem bitmesine 10 gün kala numara tasıma için online dan işlem yaptım. 10 gündür numaram taşınamadı. vodafone dan tasıma sureci ile ilgili mesaj bekler. numara tasıma işlemimin iptal edildiği mesajı geldi. defalarca kez vodafone müşteri temsilcilerini aramama rağmen somut bir ilerleme kaydedemedim. benim onayım olmadan nasıl iptal edersiniz. en son 09.08.2024 14.00 civarı 24 dakikalık müşteri temsilcisine bağlanamama sorunu sonucu bağladım n**** hanıma şikayet kaydı açmamı talep etmeme rağmen şikayet kaydı açmadı. 0542***7700 numarasını aramamı söyledi. o numarayı arayınca sürekli hat düşüyor. adıyaman vodafone bayilerinden yenipınar cami karşısı gül bayinize gittim müşteri temsilcileri kart veremeyeceklerini söyledi. kendi bakiyelerinden düşüyormuş. hem online başvurun kartı bayiden alın diyorsunuz hem de gidince kart veremeyiz 200 tl ücret karşılığı verebiliriz diyorsunuz. lütfen bayinizle iletişime geçip bu haksız kazancın önüne geçin ve numara tasıma işlemimi bir an önce tamamlayın. daha numaramı tasmadan beni pişman ettiniz. hiçbir şekilde hakkımı helal etmiyorum.;0
"vodafone müşterisi olarak aylık 150 tl'lik taahhütlü paketime ek, yurt dışında kullanmak üzere 1saatlik konuşma paketi almıştım. almanya içi ve türkiye ile konuşabildiğim bir paketti ve 209,90 tl karşılığında acil görüşmeler için kullanabilecektim. uçağa bindiğim anda hücresel veriyi kapattım ve yanlışlıkla internet kullanımı gerçekleşmesin diye önlemimi aldım! almanya'da bulunduğum süre içinde ise sadece wi-fi üzerinden bağlandım internete. ayrıca yurt dışında telefon görüşmesi için 1 saatlik paketim olduğu için buna güvenerek 1-2 dakikalık birkaç acil görüşme yaptım almanya'da iken. bunlar da toplamda 15 dakikayı bulmaz bile...
20 temmuzda çıktığım yurt dışı seyahatimden iki gün sonra yani 22 temmuzda kesilen faturam tam olarak 1251,6 tl gelmiş! bunun 150tl'si klasik faturam, 209,90 tl'si ise yurt dışı paketi ücreti ve ödemem gereken sadece bu ikisi iken; vodafone bu sürede asla kullanmadığım internet için aşım ücreti olarak 880 tl lik bir fatura çıkartılmış! elbette vergilerle de birleşince epey yüklü bir meblağ yansımış oluyor. kullanmadığım ve detayına asla ulaşamadığım internet aşım ücreti adı altındaki 880tl nin iadesini talep etmekteyim. aksi halde tüm bu bilgiye istinaden vodafone adlı şirketi ci̇mer ve ticaret bakanlığına bildirerek hiç kullanmadığım internet için benden vergiler hariç 880tl'lik haksız kazanç sağladığı yönünde bildirimde bulunacağımı buradan belirtmek istiyorum. ücret iadesinin tarafıma hemen yapılmaması halinde müşteri olarak tüm hukuki haklarımı sonuna kadar kullanacağım.";0
severek kullandığım ve zaten diğer operatörlere göre yüksek olan vodafone aboneliğimde taahhüdüm bitmeye yakın. tarifemi yenilemek istedim ama fiyatlar çok yüksek, fahiş düzeyde. maalesef bırakmak zorunda kalacağım gibi. umarım fiyatlara yakın bir zamanda güncelleme gelir. yoksa bırakmak zorunda kalacağım.;0
merhabalar, 08.08.2024'te teslim edilmesi gereken vodafone kartım, kurye tarafından yoğunluk sebebiyle 09.08.2024'te teslim edileceği mesajı geldi ama ne gelen var ne de arayan. kurye firmasına ulaşamıyorum. vodafone müşteri hizmetlerine de ulaşamıyorum. bir hat aldım, pişman oldum.;0
ben van'ın i̇pekyolu ilçesinde oturuyorum. her ay 400-500 tl fatura ödüyorum. kendi evimden ve kendi internetimden kullanamıyorum. şikayette bulunduk bu durumu ilk başta 7 gün bekleyin dediler, sonra 14 gün daha bekleyin dediler ve en sonda 1 ay daha bekleyin dediler... merkezde olmama rağmen kendi internetimi kullanamıyorum. bu sorunu sadece ben yaşamıyor ayrıca bu sorunu yaşayan pek çok insan var. i̇ki tane kayıt oluşturdum, bugün müşteri temsilcisine bağlandığımda, yeni yeni sorunu tespit etmişler. gerçekten dalga mı geçiyorsunuz? vodafone gibi dünya markası bir şirket nasıl olur da baz istasyonundan kaynaklı bu sorunu halen çözmemiş? vodafone'un bu sorunları beni çileden çıkarmaya başladı. gereği neyse hızlı bir şekilde yapılsın bu bir keyif meselesi değildir. bu bir ihtiyaç ve zorunluluktur. talebin gözardı edilmesi halinde yasal haklarımı kullanacağımı belirterek gereğinin yapılmasını rica ve arz ediyorum.;0
tarife ücreti fazla geliyor. çark çeviriyorum, az internet geliyor. nasıl yapacağımı bilmiyorum ama bu kadar çok fazla. 5 gb 400 tl diyor, nasıl yapacağım? yardımcı olun, yoksa turkcell'e çevireceğim. yardımcı olur musunuz? ben de burada eziliyorum, nasıl yapacağız indirimli?;0
vodafone online üzerinden hat taşıma kampanyalarından birini seçip başvurumu yaptım. müşteri temsilcisi, özel kurye ile hattımın geleceğini ve mesaj ile atılacak link üzerinden teslimat tarihini seçebileceğimi söyledi. ayın yedisinde hattın tarafıma iletilmesi için tercihimi yaptım ancak gelen giden olmadı. gelen olmadığı gibi müşteri hizmetlerini sabahtan beri aramama rağmen sürekli olarak onlarca dakika hatta bekletiliyorum. muhatap bulmak imkansız. başvurumu iptal etmek için dahi ulaşamıyorum.;0
vodafone vpn kullanıyorum diye bana sormadan yurt dışı ek paketi tanımlamış. aylık 299 tl olarak görünüyordu. i̇ptal ettim ve yurt dışı tarifesini kapattım fakat bana sorulmadan açılmasını ve ağustos ayı faturama yansımasını istemiyorum. i̇nsanların rızası ve haberi olmadan böyle bir uygulama etik değil.;0
"vodafone ödeme sözüne 48 saat hat açacağını iddia etti ancak vodafone yanımda'ya girdiğimde bu işlemi yapamıyorum. şirket iddia ettiği hizmeti sağlamıyor.
542 aradığımda bu işlemi yapabilmem için beni tobi'ye yönlendiriyor. gelen linki tıkladığımda internet sayfası açılamıyor.";0
vodafone bireyselden kurumsala geçiş yaptığımız 3 adet hattımızı 48 saattir askıya almış durumda. çok büyük bir mağduriyet yaşamaktayız. 2 ağustos cuma günü kocaeli vde i̇leti̇şi̇m'den yapmış olduğumuz başvurular neticesinde kurumsala geçişiniz yapılacaktır diye 7 ağustos çarşamba günü 3 adet hattımız askıya alındı. onlarca kez çağrımıza rağmen hala bir çözüm ulaştıramadık ve hatlarımızı kullanamıyoruz.;0
müşteri hizmetlerinizi aradım ancak bir çözüm bulunmadı. vodafone uygulamasından ek paket satın almak için uygulamayı kullandığımda paketi onaylamadı. sistemsel hata var, daha sonra tekrar deneyiniz minvalinde uyarı aldım. böyle olunca tekrar bekleyip bir süre sonra tekrar denedim. onay verdiğimde yine sistemsel hata verdi. satın alma işlemini onaylamadı. sonra üst üste 3gb yüklendiğine dair mesaj geldi ve ben bir kez 3 gb satın almak istememe rağmen vodafone sistemsel yanlış yönlendirmesi nedeniyle tekrar paket yüklendi. i̇kinci kez vodafone'un uyarıda yapmış olduğu sistemsel hata nedeniyle yüklenen ek paketin iptalini istiyorum. aylık haftalık paket iptali olmuyor şeklinde cevabı da kabul etmiyorum. sisteminiz bana fazla paket yüklemeyi biliyorsa iptalini de bilmek zorunda. ben de paramın delisi değilim. aynı paketi üst üste satın alayım, sorunumu çözün.;0
"vodafone tatil beldesinde benden kaynaklı olmayacak şekilde (elektrik kesintisi yaşanınca) yurt dışı kullanım paketi almış ve fatura itiraz etmek için kendilerine bir türlü ulaşılamamıştır. müşteri iletişim hattı tam bir felaket olup, tam 30 dakika boyunca ulaşılamamıştır. sırf bıktırma çalışması yaparak itiraz etmekle uğraşmayalım diye yokuşa sürmektedirler. kullanacağınız gsm operatörünü müşteri hizmetleri kalitesine göre seçin. gördüğünüz üzere kaç kere aradım ve sesli yanıt sisteminden ileriye gidemedim. sonuç koca bir ""0"".";0
tarife değişimi için vodafone müşteri hizmetlerini aradım ama gördüğünüz üzere 35 dakikanın üzerinde beklettiler. hatta ben bu şikayeti aramam devam ederken yazıyorum. şu an 38. dakikada. bir insan bu kadar bekletilmez. yıl olmuş 2024 hala bu kadar kötü çalışan operatörlerle uğraşıyoruz. numaramı başka operatöre taşıyacağım.;0
merhabalar, benim 0506*****63 numaralı hattımın tarifesi bittiği halde, rızam ve onayım olmadan tarifemi yenilemişler. faturalı bu hattın tarifesinin iptal edilmesini rica ediyorum. haksız yere fazla fatura primi ödüyorum. vodafone ile olan faturanın iptali yapılmıyor. ses kaydını talep ediyorum. güya benim onayım varmış diyorlar ama onayım olmadı.;0
"vodafone'un 0544****330 numaralı iletişim numarasından arandım. borcumu bugün ödemezsem yasal takibe düşüleceğim bildirildi. israr etmeme rağmen 6 gün esneklik sağlamadı. vodafone a binlerce liralık katkı sağlamama rağmen bu olay beni çok üzmüştür. diğer operatörlerde ise ödeme kolaylığı sağlanmaktadır. 
not : fatura taksitlendirmem için kredi kartı talep edildi ama ben kredi kartı kullanmıyorum.";0
ev interneti sağlayıcım olan vodafone ile sözleşme yenileme karşılığında bana taahhüt edilen 500 tl a101 hediye çekine bir türlü ulaşamıyorum. müşteri temsilcileri, ses kayıtlarında da mevcut olduğu üzere, biri 15 günde elinize ulaşır diyor, bir başkası 40 günde ulaşır diyor.;0
sakarkaya köyü kısık obası küme evleri no:68 pazarcık/kahramanmaraş adresinde ikamet etmekteyim. bulunduğum bölgede şebeke sorunu yaşamaktayız. defalarca başvuruda bulunduk ama maalesef vodafone ilgilenmiyor. hiçbir şey reklamlarda anlatıldığı gibi değil. sorunumuzun çözülmesi ve hizmet kalitesinin artırılmasını istiyorum.;0
vodafone forum mersin şubesinden 0536*****88 numaralı hattımı numara taşıma işlemi yaptım. b**** adında biri yardımcı oldu. kullanıcı tanımlarını yaparak hattımı taşıdım. 8+8 toplam 16 gb free zone tarifesine geçtim. kullanıcı çocuk olduğu için durma özelliği var mı diye defalarca sordum, var dendi. ücretsiz durma özelliğinin bir hafta hat açıldıktan bir hafta içinde yapılabileceği hakkında ne bir bilgilendirme yaptı ne bir şey. hattı elime verip gönderdi. limit aşım bilgisi gelince çağrı merkezini aradım, saat 12:30'da yarım saat boyunca çağrı merkezi çalışanı ile konuyu çözemedi. kullanıcı siz görünüyorsunuz, limit aşımı var dedi durdu, ücretsiz durma tanımlama yapmadı, yardımcı olmadı ve işlemi yapan kişinin kodunu alabildim. ardından forum vodafone'u aradım, kullanıcı bilgilerini verdim. beni yeniden aradı işlemi yapan, çağrı merkezinin söylediklerini ilettim. numara taşıma işleminden bir hafta içinde ücretsiz durma tanımlanabileceğini telefonda söyledi. ücretsiz yapamıyorum dediğimde zamanını kaçırmışsınız dedi. telefonu kapatırken şikayet edeceğimi söyledim, edin dedi ve bana hakaret etti. forum vodafone numarası 0541**15070, telefon görüşmenin sonunu başını dinleyin, hakareti asla kabul etmiyorum. hem mağdur hem hakaret edilen oldum. büyük pişmanlık içindeyim ve faturama ek 80 tl limit aşımı bilgim yokken eklendi.;0
vodafone faturaya ek cihaz alamama problemi. i̇nternet sitesi, telefon ve bayiden almaya çalıştığım peşin fiyatına 3 taksit 10200 tl ön ödemeli telefonu hiçbir şekilde alamıyorum. online olarak almaya çalıştığımızda sms kodu gelmiyor, bayiden almaya çalıştığımda online'a özel kampanya karşımıza çıkıyor. 2024 yılında dijitalin önder markası olarak kendini tanıtan vodafone'a yakışmıyor. müşteri ilişkileri, dijital asistan tobi hiç biri soruna çözüm olmuyor. buradaki iletişim ve teknoloji kıtlığı problemini çözemeyen yöneticilerin durup düşünmesi gerekiyor. bu arada eklemeliyim 4cü cihaz alışım olacaktı :) sanırım vodafone kullanıcılarının da düşünmesi gereken şeyler var. eminim ki bu mesaja da otomatik bir yanıt ile cevap verilecek '' crm '' noktasında sınıfta kalacak olan bir vodafone ile karşı karşıyayız.;0
vodafone mobil uygulamasından faturama ek paket almak isterken sistem hatası verip ana sayfaya attı ve daha sonra deneyiniz dedi. uygulamayı kapat aç kapıp tekrar denedim. yine aynı sorun oldu. daha sonrasında ise üst üste iki kere ek paket sistemime işlemişler. müşteri hizmetlerini aradım ama sistem hatasını düzeltmediler şikayetçiyim.;0
ben engelli tarifesinden yararlanmak istiyorum. [email protected] adresimden bunun için size mail attım. dönüş yaparsanız çok memnun olurum. t** t** ya da başka bir şirkete geçmek istemiyorum. yardımlarınızı bekliyorum.;0
firmaların eski üyeler yerine yeni üyelere kampanya yapması. ben eski vodafone'lu olduğum için fazla para ödüyorum yeni gelen benden uyguna aynı tarifeye kullanıyor. böyle saçma bir zihniyet olamaz. resmen vodafone'lu olduğum için cezalandırılıyorum. sizin kampanya yapmanız gereken size sadık kalan eski üyeleriniz olması gerektiğini ne zaman anlayacaksınız? bu sadece vodafone için değil bütün firmalar için geçerli. turkcell'i bu yüzden bıraktım. 18 yıllık üyesi olduğum şirket bana değil başka şirketten gelene kampanya yapıyor. milyonluk şirketler ve ceo'ları gerçekten bu kadar mı akıl edebiliyorlar bunu? siz akıllıysanız bende akıllıyım her sene başka şirkete taşıyacağım. hattımı sizde her sene yeni hat göndereceksiniz. aradaki 150-200 tl beni zengin yapmaz ama başkasının o fiyata kullandığı tarifeye ben neden 150-200 fazla para vereyim?;0
vodafone da daha düşük bir tarifeye geçmek istiyorum. müşteri hizmetlerini sürekli daha yüksek ücretli tarifelere yönlendirdi. bunun üzerine hattımı kapatmak istediğimi söyledim. i̇lgili departmandan dönüş yapıldı ve düşük bir tarifeye geçirme teklifi yaptılar. kabul ettim, fakat aylık bana oluşturulması gereken fatura tutarının 2 katından fazla bir tutar yansıyor. yani ne hattımı kapatma isteğimi yerine getirdiler, ne de daha düşük bir tarifeye geçirdiler.;0
"vodafone aynı tarifemizin devamlılığını sağlamıyor. taahhüdü dolan hattım ile ilgili sürekli yüksek teklifler sunuyor. 197 liralık faturamı 
350 liraya çıkarmak istiyor. bunu kabul etmiyorum. 60 yaşındayım kullandığım tarifem bana yetiyor. fazlasını talep etmiyorum, mevcut tarifemde makul bir ücretle kalmak istiyorum. vodafone ile her yıl tüm ailem aynı sorunu yaşıyoruz. dönüşünüzü ve yardımınızı bekliyorum.";0
merhaba, yeni hat başvurusu için online den numara seçerek başvurumu tamamladım. teslimatı herhangi bir bayiden 3 gün içinde alabileceğim yazıyordu. daha sonra sms geldi. başvurum i̇ptal edildi deniyor. arıyorum açan yok. acil dönüş rica ediyorum. i̇rtibat numaram 0506*****72 vodafone;0
vodafone ile geçen ay kdv dahil 300 tl'ye taahhüt yaptığım tarifem, aşım yapmadığım ve bilgim olmadığı halde bu ay 415 tl'ye yükseltilmiş. müşteri temsilcisine de bağlanmak mümkün değil. zaten bu ilk mağduriyetim değil, daha önce de bu şekilde fatura yükseltmeyi yaptılar. bir de tobi çıktı, kesinlikle temsilciye bağlamıyor. gerekenin yapılmasını rica ediyorum.;0
vodafone müşteri hizmetlerine ulaşmak için 50 takla atmanız gerekiyor. defalarca 542'yi aramaktayım ve hiçbir yerde müşteri temsilcisine bağlanma ibaresi yok. şaka gibi. bu müşteri hizmetlerine nasıl bağlanacağız ve derdimizi kime anlatacağız? bilgisi olan var mı?;0
yüksekova'ya bağlı karayolları hizmet bölgesinde vodafone çekim kalitesi oldukça kötü ve devamlı bir hat kesintisi sorunu yaşamaktayız. malum bölge riskli bir bölge ve bizler de her daim telefonumuzun çekim kalitesinin iyi olmasını isteriz. ne yazık ki reklamlarda görülen tanıtım ile gerçek arasındaki fark burada epey fazla. defaatle şikayet talebi oluşturmuş olsak da yetkililer ilgisiz kalmıştır. bölgenin özellikle incelenip yeterli baz istasyonu kurulması sorunu büyük ölçüde çözecektir.;0
vodafone çekmiyor, müşteri hizmetlerine asla ulaşamıyorum. tobi diye saçma sapan bir şeye aktarılıyorum, karşımda asla muhatap bulamıyorum. hizmet 0... ses ayarı, telefon ayarı desteği istiyorum, yoksa operatör değişikliği yapacağım. zaten hizmet sunmuyorsunuz.;0
mobil hattımı vodafone taşımak için bayiye gittiğimde kara listede olduğum söyleniyor ama e-devlet üzerinden yaptığım kontrolde herhangi bir borç olmadığını görüyorum. müşteri hizmetleri ile görüşünde biz bilmiyoruz diyor. derdimizi kime anlatacağız. herhangi bir borç gözükmüyor e devletten;0
vodafone hattının mobil verisinde vpn kullanamıyorum. bir türlü çözüm bulamadım, ne yaptıysam sonuç yok. vodafone yanımda mobil uygulamasından tobi'ye yazıyorum, müşteri hizmetlerine ulaşmak zaten zor. diğer operatörlerde bir problem yaşamıyorum ama vodafone'da çözüm yok.;0
vodafone telefon hattı kullanıyoruz. hem 68 yaşındaki annemin hem de kayınvalidemin hattından 2 hafta arayla oyun sitelerine üyelik yapılmış. kendi bilgileri dışında ikisinin de oyunla bir ilgisi yok, yaşlı insanlar. artık telefon şirketleri de mi insanlardan haksız kazanç elde etmeye başladı?;0
haksız yere benden para alındı ve şikayetimi oluşturdum, ancak dönüş sağlanmadı. bana hep oyun alındı diyorlar ve siz onay vermişsiniz ama ben onay vermedim. onay saatlerinde işteyim ve telefonum kapalıydı. vodafone'u aradım, bana 'sen onay vermişsin' dediler ama ben onay vermedim.;0
vodafone, artık hattımı başka bir operatöre taşımış olmama rağmen ısrarla sms yolluyor. i̇ptal etmek için müşteri hizmetlerini saatlerdir arıyoruz ama asla cevap veren olmuyor. niye size imkansız ulaşmak? hangi iletişim kanalıyla ulaşalım, sms'lerinizden kurtulmak için?;0
düzce vodafone zorlu şubesine babamın taahhüdü bittiği için, yaşlı olduğundan kaynaklı anlamadığından fatura işlemleri için ben gittim. sarışın bir hanımefendi, 'ben yardımcı olacağım' dedi. babamın faturası 800 küsur geldi. taahhüt bittiği için bunu düzeltebilir miyiz, yeni taahhüt yapsak dedim. 'evet, taahhüt yaparsanız 800 tl ödemenize gerek kalmaz' dedi. i̇ki kere teyit ettim, yeni fatura da en az 650 tl çıkıyor dedi. ben de bu tutar çok yüksek, başka yok mu dedim. 'size sadece bu fatura çıkıyor' dedi. ben de 'nasıl başka çıkmıyor mu?' dedim. 'hayır, babanız son 6 ay yüzde yüz kullandığı için çıkmıyor' dedi. mecbur tamam dedim, son faturayı da ödeyeyim, ne kadar şu an fatura dedim. 'faturanız 790 tl' dedi.;0
"yaklaşık bir yıldır vodafone kullanıcısıyım. i̇lk zamanlardan bu yana doğru düzgün ne tarife ne paket hiçbir mantıklı seçenek yok. red ya da freezone'a geçmek istiyorum ama hata veriyor. i̇nternet daha çok lazım bana; 500 dk, 250 sms, 15 gb + 10 gb sosyal medya paketi sunmanızı istiyorum.";0
fatura üzerinde redmi 10 telefon aldım, 11 fatura ödedim ve hala bitmemiş. bu soruna bir el atın. utanmıyor musunuz milleti yanıltmaya? her yerden şikayet etmeye devam edeceğim. bir çözüm bulmazsanız vodafone'u davalık edeceğim.;0
vodafone haksız fatura tahsilatı yapıyor. ödenmemiş faturam bulunduğu için mobil ödemem 1 yıl süreyle kapatıldı ve faturalıya geçtiğimde böyle bir sorunla karşılaştım. bu nasıl olabiliyor? ya güncel faturamı düzeltirsiniz ya da mahkeme yoluyla hakkımı ararım. tarife paketim 250 tl fakat 750 tl olarak faturalandırılmış.;0
pazartesi günü vodafone'lulara çark çevirme günü. pazartesi günü yoğunluk olduğu için çeviremedim. pazartesi gününden itibaren her gün birkaç kere çark çevirmeye çalışıyorum. hâlâ yoğunluk olduğunu söylüyorlar. ekstra olarak babamın hesabındaki ve abimin hesabındaki kendilerine ait çarkları çevirdiğimde bir sorun yaşamadık. bu durum bizim ailede bir tek bana denk geldi. vereceğiniz alt tarafı 1 gb, o da verirseniz tabi, bu kadar abartmaya gerek yok. şu çarkı düzeltin. neredeyse 1 hafta olacak ve hâlâ bu yoğunluk geçmedi gitti ve bu bir tek bende oldu. düşmanlığınız bir bana mı?;0
merhaba. hattım üzerinden bilgim olmadan mayıs ayında 'adroin reklam' diye bir yere mobil ödemeyle üye olunmuş. ben bunu aylardır farklı sebeplerle farklı mecralardan mobil ödemeyle satın alma yaptığım için fark etmedim. yani aylardır bu parayı kullanmadığım ve haberim olmadan yapılan bir üyelik için ödüyorum. i̇lk üyelik esnasında bana bir onay kodu da gelmemiş. son çıkan faturam 470₺ geldi. bunun 239₺'si bu mobil üyelik kaynaklı. bugün iptal ettirdim ama sonraki ay da faturama yansıyacak. bundan önceki ödemelerim de dahil olmak üzere bu adı sanı belli olmayan şeye ödediğim tüm paranın geri iadesini ve şu an kesilmiş olan faturamla beraber, sonraki ay çıkacak olan faturama da yansıyacak olan tutarın yansıtılmamasını talep ediyorum. aksi takdirde savcılığa veya tüketici mahkemesi'ne başvuru yapacağımı bildirmek isterim.;0
